,online,reservations,rating,votes,location,rest_type,cost_for_two,type
25988,No,No,3.9,259,Kammanahalli,Casual Dining,450.0,Dine-out
25989,Yes,Yes,4.2,884,Kammanahalli,Cafe,800.0,Dine-out
25990,Yes,Yes,4.5,435,Kammanahalli,Casual Dining,1200.0,Dine-out
25991,Yes,No,3.8,223,Kammanahalli,Casual Dining,600.0,Dine-out
25992,Yes,No,4.0,430,Kammanahalli,Casual Dining,800.0,Dine-out
25993,No,Yes,4.0,240,Kammanahalli,Casual Dining,1400.0,Dine-out
25994,No,No,4.2,232,Kammanahalli,Other,300.0,Dine-out
25995,No,No,4.1,112,Kammanahalli,Casual Dining,450.0,Dine-out
25996,No,No,3.8,167,Kammanahalli,Casual Dining,650.0,Dine-out
25997,Yes,Yes,4.1,232,Kammanahalli,Casual Dining,550.0,Dine-out
25998,Yes,No,3.8,65,Kammanahalli,Quick Bites,400.0,Dine-out
25999,Yes,No,3.7,380,Kammanahalli,Casual Dining,800.0,Dine-out
26000,Yes,No,4.0,72,Kammanahalli,Casual Dining,550.0,Dine-out
26001,No,No,4.1,114,Kammanahalli,Casual Dining,1400.0,Dine-out
26002,Yes,No,4.0,386,Kammanahalli,Casual Dining,700.0,Dine-out
26003,Yes,No,4.1,3248,Kammanahalli,Casual Dining,750.0,Dine-out
26004,No,No,4.2,96,Kammanahalli,Casual Dining,700.0,Dine-out
26005,Yes,No,3.4,309,Kammanahalli,Casual Dining,750.0,Dine-out
26006,No,No,4.0,722,Kammanahalli,Cafe,500.0,Dine-out
26007,Yes,Yes,3.6,108,Kammanahalli,Cafe,800.0,Dine-out
26008,Yes,No,3.9,197,Kammanahalli,Casual Dining,600.0,Dine-out
26009,Yes,No,3.6,149,Kammanahalli,Casual Dining,700.0,Dine-out
26010,No,Yes,3.9,203,Kammanahalli,Casual Dining,700.0,Dine-out
26011,No,No,3.8,139,Kammanahalli,"Casual Dining, Bar",500.0,Dine-out
26012,No,No,3.2,16,Kammanahalli,Casual Dining,500.0,Dine-out
26013,Yes,No,3.5,316,Kammanahalli,Casual Dining,700.0,Dine-out
26014,No,No,3.5,6,Kammanahalli,Cafe,400.0,Dine-out
26015,No,No,4.0,76,Kammanahalli,Other,300.0,Dine-out
26016,Yes,No,2.9,18,Kammanahalli,Casual Dining,550.0,Dine-out
26017,Yes,No,3.6,20,Kammanahalli,Casual Dining,600.0,Dine-out
26018,No,No,3.5,25,Kammanahalli,Cafe,550.0,Dine-out
26019,No,No,3.6,21,Kammanahalli,Casual Dining,700.0,Dine-out
26020,Yes,No,3.8,45,Kammanahalli,Casual Dining,600.0,Dine-out
26021,No,No,3.7317847177866676,0,Kammanahalli,Cafe,400.0,Dine-out
26022,Yes,No,3.8,36,Kammanahalli,Cafe,500.0,Dine-out
26024,Yes,No,3.8,98,Kammanahalli,Casual Dining,600.0,Dine-out
26027,Yes,No,3.6,22,Kammanahalli,Other,350.0,Dine-out
26028,No,No,3.2,6,Kammanahalli,Casual Dining,450.0,Dine-out
26029,No,No,3.3,6,Kammanahalli,Casual Dining,800.0,Dine-out
26030,No,No,3.4,7,Kammanahalli,Casual Dining,600.0,Dine-out
26031,No,No,3.5,13,Kammanahalli,Casual Dining,500.0,Dine-out
26032,Yes,No,3.9,118,Kammanahalli,Casual Dining,550.0,Dine-out
26033,No,No,3.1,12,Kammanahalli,Other,1000.0,Dine-out
26034,No,No,3.4,13,Kammanahalli,Casual Dining,700.0,Dine-out
26036,Yes,No,2.7,185,Kammanahalli,Casual Dining,450.0,Dine-out
26037,No,No,2.6,26,Kammanahalli,Cafe,600.0,Dine-out
26038,No,No,3.0,32,Kammanahalli,Other,700.0,Dine-out
26039,Yes,No,4.4,1514,Kammanahalli,Quick Bites,300.0,Dine-out
26040,No,No,3.8,33,Kammanahalli,Quick Bites,250.0,Dine-out
26041,Yes,No,3.9,118,Kammanahalli,Quick Bites,400.0,Dine-out
26042,Yes,No,4.0,182,Kammanahalli,Quick Bites,400.0,Dine-out
26043,Yes,No,3.9,727,Kammanahalli,Quick Bites,600.0,Dine-out
26044,Yes,No,3.5,17,Kammanahalli,Quick Bites,300.0,Dine-out
26045,Yes,No,3.8,189,Kammanahalli,Quick Bites,250.0,Dine-out
26046,Yes,No,3.9,29,Kammanahalli,Quick Bites,400.0,Dine-out
26047,No,No,3.6,22,Kammanahalli,Quick Bites,350.0,Dine-out
26048,Yes,No,3.7,119,Kammanahalli,Quick Bites,300.0,Dine-out
26049,Yes,No,3.1,639,Kammanahalli,Quick Bites,450.0,Dine-out
26050,No,No,4.0,129,Kammanahalli,Quick Bites,600.0,Dine-out
26051,Yes,No,3.5,15,Kammanahalli,Quick Bites,300.0,Dine-out
26052,Yes,No,3.9,187,Kammanahalli,Quick Bites,500.0,Dine-out
26053,Yes,No,3.6,116,Kammanahalli,Quick Bites,300.0,Dine-out
26054,No,No,3.7,54,Kammanahalli,Other,350.0,Dine-out
26055,No,No,3.5,32,Kammanahalli,Quick Bites,200.0,Dine-out
26057,Yes,No,3.7,120,Kammanahalli,Quick Bites,450.0,Dine-out
26058,Yes,No,3.7317847177866676,0,Kammanahalli,Quick Bites,150.0,Dine-out
26060,Yes,No,4.0,160,Kammanahalli,Quick Bites,500.0,Dine-out
26061,Yes,No,3.9,43,Kammanahalli,Quick Bites,600.0,Dine-out
26062,Yes,No,3.8,134,Kammanahalli,Quick Bites,400.0,Dine-out
26064,Yes,No,3.7,59,Kammanahalli,Quick Bites,300.0,Dine-out
26065,No,No,3.7,41,Kammanahalli,Quick Bites,500.0,Dine-out
26066,No,No,3.3,4,Kammanahalli,Quick Bites,200.0,Dine-out
26067,Yes,No,2.9,48,Kammanahalli,Quick Bites,250.0,Dine-out
26068,No,No,3.4,41,Kammanahalli,Quick Bites,500.0,Dine-out
26069,No,No,3.3,9,Kammanahalli,Quick Bites,250.0,Dine-out
26070,Yes,No,3.6,60,Kammanahalli,Quick Bites,300.0,Dine-out
26071,Yes,No,2.9,4,Kammanahalli,Quick Bites,100.0,Dine-out
26072,Yes,No,3.9,57,Kammanahalli,Quick Bites,300.0,Dine-out
26074,No,No,3.2,4,Kammanahalli,Quick Bites,200.0,Dine-out
26076,Yes,No,3.7317847177866676,0,Kammanahalli,Quick Bites,200.0,Dine-out
26077,No,No,3.3,4,Kammanahalli,Quick Bites,400.0,Dine-out
26078,Yes,No,3.5,13,Kammanahalli,Quick Bites,250.0,Dine-out
26087,Yes,No,4.0,211,Kammanahalli,Quick Bites,550.0,Dine-out
26089,No,No,3.2,6,Kammanahalli,Quick Bites,150.0,Dine-out
26090,Yes,No,3.7,94,Kammanahalli,Quick Bites,400.0,Dine-out
26091,Yes,No,3.3,9,Kammanahalli,Quick Bites,300.0,Dine-out
26092,No,No,3.3,6,Kammanahalli,Quick Bites,150.0,Dine-out
26093,No,No,3.4,9,Kammanahalli,Quick Bites,450.0,Dine-out
26095,No,No,3.5,17,Kammanahalli,Quick Bites,400.0,Dine-out
26102,Yes,No,3.8,52,Kammanahalli,Quick Bites,300.0,Dine-out
26103,Yes,No,2.9,217,Kammanahalli,Quick Bites,500.0,Dine-out
26104,Yes,No,3.6,80,Kammanahalli,Quick Bites,450.0,Dine-out
26105,Yes,No,3.6,18,Kammanahalli,Quick Bites,250.0,Dine-out
26106,Yes,No,3.7,30,Kammanahalli,Quick Bites,300.0,Dine-out
26107,No,Yes,4.7,1697,Kalyan Nagar,Casual Dining,1400.0,Dine-out
26108,No,Yes,4.4,1129,Kalyan Nagar,"Casual Dining, Bar",1400.0,Dine-out
26109,Yes,Yes,4.2,471,Kalyan Nagar,Other,1800.0,Dine-out
26110,Yes,Yes,4.4,2392,Kalyan Nagar,Other,2000.0,Dine-out
26111,No,Yes,4.2,1145,Kalyan Nagar,Casual Dining,1600.0,Dine-out
26112,No,No,4.5,1239,Kalyan Nagar,Other,900.0,Dine-out
26113,Yes,Yes,4.5,1065,Kalyan Nagar,Casual Dining,1100.0,Dine-out
26114,No,No,4.1,488,Kalyan Nagar,Casual Dining,800.0,Dine-out
26115,Yes,Yes,4.4,1339,Kalyan Nagar,Casual Dining,800.0,Dine-out
26116,Yes,Yes,4.6,376,Kalyan Nagar,Casual Dining,800.0,Dine-out
26117,Yes,Yes,4.2,609,Kalyan Nagar,Cafe,1200.0,Dine-out
26118,Yes,No,4.1,1286,Kalyan Nagar,Casual Dining,800.0,Dine-out
26119,Yes,Yes,4.4,859,Kalyan Nagar,Other,1200.0,Dine-out
26120,Yes,No,3.4,356,Banaswadi,Other,350.0,Dine-out
26121,Yes,No,3.8,36,HBR Layout,Casual Dining,600.0,Dine-out
26122,No,Yes,4.2,2011,Kalyan Nagar,Casual Dining,800.0,Dine-out
26123,No,Yes,3.9,303,Kalyan Nagar,Casual Dining,750.0,Dine-out
26124,Yes,No,4.2,224,Kalyan Nagar,Casual Dining,1000.0,Dine-out
26125,Yes,Yes,4.1,605,Kalyan Nagar,Cafe,700.0,Dine-out
26126,Yes,No,3.9,63,Banaswadi,Quick Bites,400.0,Dine-out
26127,Yes,No,4.4,214,Kalyan Nagar,Casual Dining,800.0,Dine-out
26128,Yes,Yes,4.2,367,Kalyan Nagar,Other,1400.0,Dine-out
26129,Yes,Yes,4.2,1223,Kalyan Nagar,Other,1400.0,Dine-out
26130,Yes,No,3.9,616,Banaswadi,Casual Dining,750.0,Dine-out
26131,No,Yes,3.9,695,Kalyan Nagar,Other,1500.0,Dine-out
26132,Yes,Yes,3.8,389,Kalyan Nagar,Other,1300.0,Dine-out
26133,Yes,No,3.8,142,Kalyan Nagar,Casual Dining,700.0,Dine-out
26134,Yes,No,3.5,531,Kalyan Nagar,Casual Dining,600.0,Dine-out
26135,Yes,No,3.8,77,Banaswadi,Casual Dining,450.0,Dine-out
26136,Yes,Yes,3.8,325,Kalyan Nagar,Casual Dining,750.0,Dine-out
26137,Yes,Yes,4.3,482,Kalyan Nagar,Casual Dining,750.0,Dine-out
26138,Yes,Yes,4.2,421,Kalyan Nagar,Casual Dining,1500.0,Dine-out
26139,Yes,Yes,3.9,764,HBR Layout,Other,1500.0,Dine-out
26140,No,No,3.9,130,HBR Layout,Casual Dining,600.0,Dine-out
26141,No,Yes,4.2,310,Kalyan Nagar,Casual Dining,1300.0,Dine-out
26142,No,No,4.0,55,Banaswadi,Other,200.0,Dine-out
26143,Yes,No,3.8,21,Kalyan Nagar,Casual Dining,850.0,Dine-out
26144,Yes,No,4.1,206,Kalyan Nagar,Casual Dining,650.0,Dine-out
26145,Yes,No,4.3,193,HBR Layout,Cafe,700.0,Dine-out
26146,No,Yes,4.2,789,Kalyan Nagar,Casual Dining,1400.0,Dine-out
26147,Yes,Yes,4.0,717,Kalyan Nagar,Casual Dining,800.0,Dine-out
26148,No,No,4.0,170,Banaswadi,Other,1100.0,Dine-out
26149,No,No,3.9,248,Kalyan Nagar,Other,1200.0,Dine-out
26150,Yes,Yes,4.0,671,Banaswadi,Casual Dining,700.0,Dine-out
26151,Yes,Yes,3.5,135,Banaswadi,Casual Dining,1000.0,Dine-out
26152,Yes,No,3.7,82,Kalyan Nagar,Casual Dining,600.0,Dine-out
26153,Yes,No,4.1,203,Kalyan Nagar,Casual Dining,600.0,Dine-out
26154,Yes,Yes,4.0,47,Kalyan Nagar,Casual Dining,800.0,Dine-out
26155,Yes,No,3.8,323,Kalyan Nagar,Casual Dining,800.0,Dine-out
26156,Yes,No,4.1,163,Kalyan Nagar,Casual Dining,1100.0,Dine-out
26157,Yes,Yes,3.3,30,Kalyan Nagar,Casual Dining,850.0,Dine-out
26158,Yes,No,3.9,360,HBR Layout,Casual Dining,650.0,Dine-out
26159,No,No,3.8,94,Kalyan Nagar,Cafe,700.0,Dine-out
26160,Yes,Yes,4.1,226,Kalyan Nagar,Casual Dining,500.0,Dine-out
26161,No,No,3.8,19,Banaswadi,Casual Dining,600.0,Dine-out
26162,Yes,No,3.8,204,Banaswadi,Casual Dining,600.0,Dine-out
26163,Yes,No,3.7,214,Kalyan Nagar,Casual Dining,700.0,Dine-out
26164,No,Yes,3.9,75,Kalyan Nagar,"Casual Dining, Bar",1200.0,Dine-out
26165,Yes,No,3.5,67,Banaswadi,Casual Dining,500.0,Dine-out
26166,Yes,Yes,3.9,293,Kalyan Nagar,Casual Dining,900.0,Dine-out
26167,No,No,3.4,24,Kalyan Nagar,Other,450.0,Dine-out
26168,Yes,No,3.4,6,Banaswadi,Casual Dining,600.0,Dine-out
26169,Yes,No,3.8,191,HBR Layout,Casual Dining,650.0,Dine-out
26170,Yes,No,3.7,75,Banaswadi,Other,500.0,Dine-out
26171,Yes,Yes,4.0,183,Kalyan Nagar,Casual Dining,1000.0,Dine-out
26172,No,Yes,4.0,395,Kalyan Nagar,Other,1300.0,Dine-out
26173,Yes,No,3.8,107,Banaswadi,Casual Dining,800.0,Dine-out
26174,Yes,No,2.8,236,Kalyan Nagar,Casual Dining,600.0,Dine-out
26175,No,No,4.0,250,Kalyan Nagar,Cafe,600.0,Dine-out
26176,No,No,4.0,177,Kalyan Nagar,Cafe,500.0,Dine-out
26177,Yes,No,2.3,120,Banaswadi,"Casual Dining, Bar",800.0,Dine-out
26178,Yes,No,3.7,205,HBR Layout,Casual Dining,600.0,Dine-out
26179,Yes,Yes,4.1,449,Kalyan Nagar,Casual Dining,500.0,Dine-out
26180,Yes,No,4.0,249,Kalyan Nagar,Casual Dining,600.0,Dine-out
26181,Yes,Yes,3.7,399,Kalyan Nagar,Casual Dining,1000.0,Dine-out
26182,Yes,No,3.6,328,Banaswadi,Casual Dining,600.0,Dine-out
26183,Yes,No,3.6,226,Kalyan Nagar,Quick Bites,400.0,Dine-out
26184,Yes,No,3.7,214,Kalyan Nagar,Casual Dining,600.0,Dine-out
26185,Yes,No,4.1,202,Kalyan Nagar,Casual Dining,800.0,Dine-out
26186,Yes,No,3.3,24,Kalyan Nagar,Casual Dining,600.0,Dine-out
26187,Yes,No,3.9,58,Banaswadi,Cafe,500.0,Dine-out
26188,Yes,No,3.8,292,Kalyan Nagar,Casual Dining,600.0,Dine-out
26189,Yes,No,4.0,277,Kalyan Nagar,Cafe,900.0,Dine-out
26190,Yes,No,3.6,63,Banaswadi,Other,550.0,Dine-out
26191,No,No,4.1,71,Kalyan Nagar,Casual Dining,600.0,Dine-out
26192,No,No,3.7,110,Kalyan Nagar,Other,700.0,Dine-out
26193,No,No,3.7317847177866676,0,HBR Layout,Quick Bites,400.0,Dine-out
26194,Yes,No,3.0,51,HBR Layout,Casual Dining,700.0,Dine-out
26195,Yes,No,3.4,7,Banaswadi,Casual Dining,350.0,Dine-out
26196,No,No,3.9,52,Kalyan Nagar,Other,200.0,Dine-out
26197,Yes,No,2.5,256,Banaswadi,Casual Dining,1050.0,Dine-out
26198,Yes,No,3.4,122,Banaswadi,Casual Dining,700.0,Dine-out
26199,Yes,Yes,3.9,123,Kalyan Nagar,Casual Dining,800.0,Dine-out
26200,No,No,3.0,14,Kalyan Nagar,Casual Dining,600.0,Dine-out
26201,Yes,No,4.0,57,HBR Layout,Casual Dining,400.0,Dine-out
26203,Yes,No,3.2,5,Banaswadi,Casual Dining,500.0,Dine-out
26204,No,No,3.9,58,Banaswadi,Other,1300.0,Dine-out
26205,Yes,No,3.8,88,Kalyan Nagar,Quick Bites,400.0,Dine-out
26206,Yes,No,3.7317847177866676,0,Kalyan Nagar,Cafe,500.0,Dine-out
26207,No,No,3.7,46,Kalyan Nagar,Cafe,500.0,Dine-out
26208,Yes,No,3.7,111,Banaswadi,"Casual Dining, Bar",600.0,Dine-out
26209,No,No,3.0,24,Banaswadi,Casual Dining,600.0,Dine-out
26210,Yes,No,2.9,128,Banaswadi,Casual Dining,600.0,Dine-out
26211,Yes,No,3.9,228,Banaswadi,Casual Dining,600.0,Dine-out
26212,Yes,No,3.7,16,Banaswadi,Quick Bites,300.0,Dine-out
26213,Yes,No,3.5,122,Kalyan Nagar,Casual Dining,750.0,Dine-out
26214,Yes,No,3.5,183,Banaswadi,Casual Dining,500.0,Dine-out
26215,No,No,3.4,11,Banaswadi,Cafe,400.0,Dine-out
26216,No,No,3.5,50,Banaswadi,Casual Dining,600.0,Dine-out
26217,Yes,No,3.7,21,Banaswadi,Cafe,600.0,Dine-out
26218,Yes,No,3.8,141,Kalyan Nagar,Cafe,650.0,Dine-out
26219,No,No,3.7,102,Banaswadi,Other,1200.0,Dine-out
26220,Yes,No,3.7,92,Kalyan Nagar,Casual Dining,500.0,Dine-out
26221,Yes,No,3.7,66,Banaswadi,Quick Bites,400.0,Dine-out
26222,No,No,3.7,38,Kalyan Nagar,Casual Dining,700.0,Dine-out
26223,Yes,No,3.8,103,Banaswadi,Casual Dining,500.0,Dine-out
26224,No,No,3.6,24,Kalyan Nagar,Casual Dining,500.0,Dine-out
26225,No,No,3.9,62,Banaswadi,Cafe,450.0,Dine-out
26226,Yes,No,3.6,57,Kalyan Nagar,Cafe,650.0,Dine-out
26227,Yes,No,3.1,151,Kalyan Nagar,Casual Dining,500.0,Dine-out
26228,Yes,No,3.8,80,Kalyan Nagar,Casual Dining,750.0,Dine-out
26229,Yes,No,3.6,80,Kalyan Nagar,Casual Dining,800.0,Dine-out
26230,No,No,2.9,10,Banaswadi,Casual Dining,700.0,Dine-out
26231,Yes,No,3.5,24,Kalyan Nagar,Casual Dining,550.0,Dine-out
26232,No,No,3.7,103,Banaswadi,Casual Dining,600.0,Dine-out
26234,No,No,3.4,6,Kalyan Nagar,Cafe,600.0,Dine-out
26237,No,No,3.4,28,Kalyan Nagar,Casual Dining,900.0,Dine-out
26238,No,No,3.0,11,Banaswadi,Casual Dining,400.0,Dine-out
26239,No,No,2.9,55,Kalyan Nagar,Casual Dining,700.0,Dine-out
26240,No,No,3.1,13,North Bangalore,Other,250.0,Dine-out
26242,Yes,No,3.7,42,Banaswadi,Quick Bites,500.0,Dine-out
26244,Yes,No,3.8,78,Banaswadi,Cafe,550.0,Dine-out
26245,Yes,No,3.1,12,Kalyan Nagar,Casual Dining,800.0,Dine-out
26246,Yes,No,3.7,124,Kalyan Nagar,Casual Dining,600.0,Dine-out
26247,No,No,3.0,110,Banaswadi,Other,650.0,Dine-out
26249,Yes,No,3.7317847177866676,0,Kalyan Nagar,Other,300.0,Dine-out
26250,No,No,3.7317847177866676,0,Kalyan Nagar,Quick Bites,450.0,Dine-out
26251,No,No,3.4,6,Banaswadi,"Casual Dining, Bar",700.0,Dine-out
26252,No,No,3.7,33,Banaswadi,Cafe,500.0,Dine-out
26253,No,No,3.6,17,Banaswadi,Quick Bites,400.0,Dine-out
26254,No,No,3.7,90,Kalyan Nagar,Casual Dining,500.0,Dine-out
26255,No,No,3.3,4,Kalyan Nagar,Casual Dining,800.0,Dine-out
26256,No,No,3.2,7,Kalyan Nagar,Casual Dining,500.0,Dine-out
26257,No,No,3.6,10,Kalyan Nagar,Other,500.0,Dine-out
26258,No,No,4.0,82,Kalyan Nagar,Casual Dining,1000.0,Dine-out
26259,No,No,2.8,16,Kalyan Nagar,Cafe,600.0,Dine-out
26260,No,No,3.1,9,Kalyan Nagar,Quick Bites,400.0,Dine-out
26261,No,No,3.3,6,Banaswadi,Casual Dining,500.0,Dine-out
26262,No,No,3.7317847177866676,0,Banaswadi,Quick Bites,550.0,Dine-out
26263,Yes,No,3.9,97,Kalyan Nagar,Cafe,350.0,Dine-out
26264,Yes,No,2.7,171,Kalyan Nagar,Casual Dining,500.0,Dine-out
26265,No,No,2.7,16,Kalyan Nagar,Quick Bites,400.0,Dine-out
26266,Yes,No,2.7,442,Kalyan Nagar,Casual Dining,750.0,Dine-out
26267,Yes,No,4.1,415,Kalyan Nagar,Other,700.0,Dine-out
26268,No,No,4.1,208,Kalyan Nagar,Quick Bites,250.0,Dine-out
26269,Yes,No,3.6,21,Kalyan Nagar,Quick Bites,200.0,Dine-out
26270,No,No,4.0,91,Kalyan Nagar,Quick Bites,500.0,Dine-out
26271,No,No,3.8,164,Banaswadi,Quick Bites,300.0,Dine-out
26272,No,No,3.9,54,Kalyan Nagar,Quick Bites,500.0,Dine-out
26273,Yes,No,3.4,10,HBR Layout,Quick Bites,500.0,Dine-out
26274,Yes,No,4.0,304,Kalyan Nagar,Other,350.0,Dine-out
26275,Yes,No,3.9,95,Kalyan Nagar,Quick Bites,400.0,Dine-out
26276,Yes,No,3.6,16,Kalyan Nagar,Quick Bites,150.0,Dine-out
26277,No,No,4.0,134,Banaswadi,Quick Bites,200.0,Dine-out
26278,Yes,No,3.5,11,Banaswadi,Quick Bites,300.0,Dine-out
26279,Yes,No,3.7,22,HBR Layout,Quick Bites,350.0,Dine-out
26280,Yes,No,3.8,72,Banaswadi,Quick Bites,250.0,Dine-out
26281,Yes,No,3.5,383,Kalyan Nagar,Quick Bites,400.0,Dine-out
26282,Yes,No,3.8,26,Kalyan Nagar,Quick Bites,400.0,Dine-out
26283,Yes,No,3.2,35,HBR Layout,Quick Bites,300.0,Dine-out
26284,Yes,No,4.0,498,Kalyan Nagar,Quick Bites,250.0,Dine-out
26285,Yes,No,3.8,301,Banaswadi,Quick Bites,200.0,Dine-out
26286,Yes,No,4.0,332,Kalyan Nagar,Quick Bites,300.0,Dine-out
26287,Yes,No,3.7,80,Banaswadi,Quick Bites,150.0,Dine-out
26288,No,No,2.9,19,Kalyan Nagar,Other,450.0,Dine-out
26289,No,No,3.6,20,Banaswadi,Quick Bites,300.0,Dine-out
26290,Yes,No,3.2,27,Banaswadi,Other,400.0,Dine-out
26292,Yes,No,4.2,398,Kalyan Nagar,Quick Bites,500.0,Dine-out
26293,Yes,No,3.7,87,Banaswadi,Quick Bites,450.0,Dine-out
26294,Yes,No,3.8,69,Kalyan Nagar,Quick Bites,300.0,Dine-out
26295,Yes,No,3.8,59,Banaswadi,Other,300.0,Dine-out
26296,Yes,No,4.0,209,Kalyan Nagar,Quick Bites,500.0,Dine-out
26297,No,No,3.6,70,Banaswadi,Quick Bites,200.0,Dine-out
26298,Yes,No,3.4,10,Banaswadi,Bakery,500.0,Dine-out
26299,Yes,No,3.9,268,Banaswadi,Quick Bites,600.0,Dine-out
26300,Yes,No,3.9,100,Kalyan Nagar,Quick Bites,300.0,Dine-out
26301,Yes,No,3.5,78,Banaswadi,Quick Bites,400.0,Dine-out
26302,Yes,No,2.4,48,Kalyan Nagar,Quick Bites,450.0,Dine-out
26303,No,No,3.5,15,Banaswadi,Quick Bites,150.0,Dine-out
26304,Yes,No,3.8,173,HBR Layout,Quick Bites,300.0,Dine-out
26305,No,No,3.6,16,Banaswadi,Quick Bites,100.0,Dine-out
26308,Yes,No,4.0,91,Kalyan Nagar,Quick Bites,200.0,Dine-out
26309,Yes,No,3.9,28,HBR Layout,Quick Bites,300.0,Dine-out
26310,Yes,No,3.8,22,Kalyan Nagar,Quick Bites,650.0,Dine-out
26311,No,No,3.2,9,Kalyan Nagar,Quick Bites,150.0,Dine-out
26312,Yes,No,3.8,96,Banaswadi,Quick Bites,400.0,Dine-out
26314,Yes,No,3.3,4,Kalyan Nagar,Quick Bites,400.0,Dine-out
26315,Yes,No,3.9,287,Banaswadi,Quick Bites,250.0,Dine-out
26316,Yes,No,3.2,4,HBR Layout,Quick Bites,300.0,Dine-out
26317,No,No,3.3,4,Banaswadi,Quick Bites,250.0,Dine-out
26318,No,No,3.6,25,Kalyan Nagar,Quick Bites,400.0,Dine-out
26319,No,No,3.5,11,Kalyan Nagar,Other,400.0,Dine-out
26320,Yes,No,3.6,18,Banaswadi,Quick Bites,250.0,Dine-out
26322,Yes,No,3.7,18,Banaswadi,Quick Bites,200.0,Dine-out
26323,No,No,3.4,24,Banaswadi,Other,400.0,Dine-out
26324,No,No,3.4,5,Kalyan Nagar,Quick Bites,100.0,Dine-out
26325,Yes,No,3.6,37,Kalyan Nagar,Quick Bites,600.0,Dine-out
26326,Yes,No,3.7,8,Kalyan Nagar,Quick Bites,300.0,Dine-out
26327,Yes,No,3.4,10,HBR Layout,Quick Bites,300.0,Dine-out
26328,Yes,No,3.5,16,Kalyan Nagar,Quick Bites,250.0,Dine-out
26329,Yes,No,3.6,199,Kalyan Nagar,Quick Bites,500.0,Dine-out
26330,Yes,No,3.3,21,Banaswadi,Quick Bites,400.0,Dine-out
26331,No,No,3.7317847177866676,0,Banaswadi,Quick Bites,500.0,Dine-out
26332,No,No,3.8,79,Kalyan Nagar,Quick Bites,650.0,Dine-out
26333,Yes,No,3.7,37,Kalyan Nagar,Other,400.0,Dine-out
26334,Yes,No,3.8,153,Banaswadi,Quick Bites,500.0,Dine-out
26335,Yes,No,4.0,154,Kalyan Nagar,Quick Bites,500.0,Dine-out
26336,No,No,3.7,39,Banaswadi,Quick Bites,350.0,Dine-out
26337,Yes,No,2.8,40,Banaswadi,Other,400.0,Dine-out
26338,No,No,3.0,20,Banaswadi,Quick Bites,300.0,Dine-out
26339,No,No,3.7,161,Banaswadi,Quick Bites,300.0,Dine-out
26340,No,No,3.4,10,Banaswadi,Quick Bites,100.0,Dine-out
26341,No,No,3.2,4,Banaswadi,Quick Bites,250.0,Dine-out
26342,Yes,No,3.6,21,Banaswadi,Quick Bites,300.0,Dine-out
26343,Yes,No,3.8,27,Kalyan Nagar,Quick Bites,250.0,Dine-out
26344,Yes,No,3.8,22,Banaswadi,Quick Bites,200.0,Dine-out
26345,Yes,No,3.1,4,HBR Layout,Quick Bites,350.0,Dine-out
26346,No,No,3.4,15,Banaswadi,Quick Bites,400.0,Dine-out
26347,No,No,3.7,85,Kalyan Nagar,Quick Bites,200.0,Dine-out
26348,No,No,2.8,69,Banaswadi,Quick Bites,300.0,Dine-out
26354,Yes,No,3.7317847177866676,0,HBR Layout,Quick Bites,200.0,Dine-out
26358,Yes,No,3.2,34,Banaswadi,Quick Bites,500.0,Dine-out
26360,No,No,3.3,16,Banaswadi,Quick Bites,150.0,Dine-out
26362,Yes,No,3.7,95,Banaswadi,Quick Bites,400.0,Dine-out
26363,No,No,3.1,7,Banaswadi,Quick Bites,400.0,Dine-out
26364,No,No,3.5,87,Kalyan Nagar,Quick Bites,150.0,Dine-out
26368,Yes,No,3.2,11,Banaswadi,Quick Bites,400.0,Dine-out
26370,No,No,3.7317847177866676,0,Kalyan Nagar,Quick Bites,400.0,Dine-out
26371,Yes,No,3.7317847177866676,0,HBR Layout,Quick Bites,150.0,Dine-out
26378,No,No,3.3,5,HBR Layout,Quick Bites,200.0,Dine-out
26379,No,No,3.7317847177866676,0,Kalyan Nagar,Quick Bites,250.0,Dine-out
26380,No,No,3.3,6,Banaswadi,Quick Bites,250.0,Dine-out
26381,No,No,3.5,54,Banaswadi,Quick Bites,300.0,Dine-out
26382,No,No,3.2,4,Banaswadi,Quick Bites,300.0,Dine-out
26385,Yes,No,3.2,4,Banaswadi,Quick Bites,300.0,Dine-out
26386,Yes,No,3.1,13,Kalyan Nagar,Quick Bites,400.0,Dine-out
26387,No,No,3.5,12,HBR Layout,Quick Bites,400.0,Dine-out
26391,No,No,3.2,6,Banaswadi,Quick Bites,300.0,Dine-out
26393,No,No,3.8,104,Banaswadi,Quick Bites,400.0,Dine-out
26394,No,No,3.2,11,Banaswadi,Quick Bites,300.0,Dine-out
26395,No,No,3.2,4,Kalyan Nagar,Quick Bites,300.0,Dine-out
26396,No,No,3.2,10,HBR Layout,Quick Bites,300.0,Dine-out
26397,No,No,3.4,14,Kalyan Nagar,Quick Bites,250.0,Dine-out
26400,No,No,3.5,13,Banaswadi,Quick Bites,400.0,Dine-out
26401,No,No,3.5,11,Kalyan Nagar,Quick Bites,400.0,Dine-out
26405,No,No,3.6,33,Kalyan Nagar,Quick Bites,300.0,Dine-out
26406,No,No,3.2,9,Banaswadi,Quick Bites,200.0,Dine-out
26407,No,No,3.4,11,Kalyan Nagar,Quick Bites,400.0,Dine-out
